2002.5	313	4.79	526	320	65.43	0.5963	0.9794	109.73	66.81	01.07.2002
2002.25	302	4.65	522	391	64.96	0.579	0.7732	112.19	84.01	01.04.2002
2002.002778	278	4.57	477	439	60.9	0.5841	0.6339	104.27	96.06	02.01.2002
2001.75	291	4.61	411	325	63.15	0.7091	0.8956	89.05	70.51	01.10.2001
2001.502778	270	4.28	549	602	63.17	0.4922	0.4495	128.34	140.54	02.07.2001
2001.252778	258	4.29	538	725	60.21	0.4803	0.3561	125.36	169.08	02.04.2001
2001.002778	273	4.57	609	969	59.66	0.4478	0.2815	133.24	211.93	02.01.2001
2000.752778	274	4.85	560	717	56.41	0.489	0.3816	115.36	147.84	02.10.2000
2000.511111	287	4.99	518	626	57.52	0.5536	0.4588	103.89	125.36	05.07.2000
2000.255556	278	5.01	490	582	55.56	0.5684	0.4783	97.74	116.17	03.04.2000
2000.008333	288	5.35	414	442	53.76	0.6952	0.6508	77.33	82.6	04.01.2000
1999.75	301	5.6	394	377	53.74	0.7642	0.7988	70.32	67.28	01.10.1999
1999.5	262	5.26	351	322	49.9	0.7477	0.8163	66.73	61.12	01.07.1999
1999.25	280	4.97	362	354	56.32	0.7732	0.791	72.84	71.2	01.04.1999
1999.008333	288	5.03	367	339	57.32	0.786	0.8493	72.92	67.49	04.01.1999
1998.75	296	5.35	353	285	55.37	0.8383	1.0413	66.06	53.18	01.10.1998
1998.5	297	5.51	370	291	53.9	0.8038	1.0222	67.06	52.73	01.07.1998
1998.25	301	6.49	405	261	46.35	0.7436	1.1547	62.33	40.14	01.04.1998
1998.002778	289	5.95	366	203	48.49	0.7883	1.4215	61.51	34.11	02.01.1998
1997.75	334	5.21	429	193	64.03	0.7783	1.7312	82.26	36.99	01.10.1997
1997.5	334	4.63	412	176	72.07	0.8101	1.8928	88.96	38.08	01.07.1997
1997.25	351	5.06	376	152	69.37	0.933	2.3145	74.35	29.97	01.04.1997
1997.002778	368	4.77	371	123	77.11	0.9911	2.9842	77.8	25.84	02.01.1997
1996.75	378	4.86	387	121	77.85	0.9769	3.1398	79.69	24.79	01.10.1996
1996.5	380	5.03	397	136	75.63	0.9587	2.8032	78.89	26.98	01.07.1996
1996.25	395	5.52	410	143	71.57	0.9628	2.7674	74.33	25.86	01.04.1996
1996.002778	387	5.17	408	133	74.85	0.9478	2.9043	78.97	25.77	02.01.1996
1995.752778	383	5.48	410	141	69.95	0.935	2.7217	74.82	25.7	02.10.1995
1995.511111	385	5.07	433	159	75.86	0.889	2.4234	85.33	31.3	05.07.1995
1995.255556	392	5.3	446	175	73.93	0.8784	2.2353	84.17	33.08	03.04.1995
1995.005556	383	4.9	416	161	78.17	0.9212	2.3836	84.86	32.8	03.01.1995
1994.755556	395	5.61	424	153	70.38	0.9321	2.5765	75.51	27.32	03.10.1994
1994.5	386	5.38	416	146	71.78	0.929	2.6425	77.27	27.17	01.07.1994
1994.258333	391	5.76	419	136	67.93	0.9349	2.8747	72.66	23.63	04.04.1994
1994.005556	391	5.09	400	125	76.72	0.9763	3.1178	78.59	24.61	03.01.1994
1993.75	355	4.07	361	125	87.27	0.9834	2.8371	88.75	30.76	01.10.1993
1993.5	377	4.55	397	140	82.89	0.9512	2.6901	87.14	30.81	01.07.1993
1993.25	337	3.86	364	112	87.29	0.9265	3.022	94.22	28.89	01.04.1993
1993.008333	339	3.81	353	107	88.98	0.9612	3.1742	92.57	28.03	04.01.1993
1992.75	348	3.75	364	94	92.88	0.9582	3.7172	96.93	24.99	01.10.1992
1992.5	343	4.04	388	83	84.95	0.8836	4.1499	96.14	20.47	01.07.1992
1992.25	343	4.14	360	85	82.96	0.9543	4.0406	86.93	20.53	01.04.1992
1992.002778	354	3.96	339	81	89.41	1.0456	4.3818	85.51	20.4	02.01.1992
1991.75	354	4.14	360	84	85.47	0.9843	4.2377	86.84	20.17	01.10.1991
1991.5	369	4.47	387	98	82.61	0.9541	3.7736	86.58	21.89	01.07.1991
1991.25	359	3.95	397	93	90.89	0.9	3.86	100.53	23.54	01.04.1991
1991.003	389	4.13	414	82	94.1	0.94	4.75	100.12	19.79	02.01.1991
1990.75	389	4.67	433	96	83.2	0.9	4.04	92.63	20.61	01.10.1990
1990.503	358	4.95	495	117	72.34	0.72	3.07	99.9	23.57	02.07.1990
1990.253	371	4.97	478	129	74.56	0.78	2.87	96.2	26.02	02.04.1990
1990.003	399	5.19	482	136	76.97	0.83	2.94	92.91	26.15	02.01.1990
1989.753	366	5.22	501	143	70.17	0.73	2.57	95.88	27.31	02.10.1989
1989.506	377	5.23	505	157	72.08	0.75	2.4	96.56	30.04	03.07.1989
1989.256	385	5.79	531	162	66.58	0.73	2.38	91.66	27.92	03.04.1989
1989.003	409	5.88	516	129	69.62	0.79	3.17	87.72	21.94	02.01.1989
1988.756	397	6.22	505	119	63.88	0.79	3.35	81.25	19.05	03.10.1988
1988.5	437	6.7	568	125	65.23	0.77	3.5	84.81	18.64	01.07.1988
1988.258	455	6.41	548	126	71.05	0.83	3.61	85.41	19.67	04.04.1988
1988.008	481	6.47	503	121	74.31	0.96	3.97	77.67	18.72	04.01.1988
1987.75	453	7.54	575	133	60.14	0.79	3.42	76.27	17.59	01.10.1987
1987.5	447	7.21	566	141	61.98	0.79	3.17	78.45	19.56	01.07.1987
1987.25	417	6.23	566	129	66.93	0.74	3.25	90.79	20.63	01.04.1987
1987.003	403	5.45	477	118	73.96	0.84	3.41	87.6	21.72	02.01.1987
1986.75	423	5.18	561	138	81.65	0.75	3.06	108.36	26.66	01.10.1986
1986.5	342	5.13	425	110	66.66	0.8	3.12	82.81	21.38	01.07.1986
1986.25	333	5.12	402	99	65.06	0.83	3.35	78.48	19.42	01.04.1986
1986.003	327	5.73	347	96	56.98	0.94	3.4	60.56	16.75	02.01.1986
1985.75	323	6.03	313	101	53.48	1.03	3.21	51.89	16.68	01.10.1985
1985.5	314	6.04	251	91	51.97	1.25	3.43	41.59	15.13	01.07.1985
1985.25	321	6.52	271	111	49.25	1.18	2.9	41.58	16.98	01.04.1985
1985.003	306	6.15	279	116	49.67	1.09	2.65	45.4	18.78	02.01.1985
1984.75	345	7.5	329	136	46.05	1.05	2.54	43.89	18.13	01.10.1984
1984.503	370	8.3	379	148	44.58	0.98	2.5	45.66	17.81	02.07.1984
1984.253	387	9.62	394	159	40.25	0.98	2.44	40.98	16.5	02.04.1984
1984.006	383	8.58	388	159	44.64	0.99	2.41	45.2	18.51	03.01.1984
1983.756	389	10.33	393	132	37.66	0.99	2.96	38.08	12.73	03.10.1983
1983.5	416	11.62	439	139	35.82	0.95	3	37.75	11.95	01.07.1983
1983.258	417	10.8	413	103	38.61	1.01	4.04	38.26	9.56	04.04.1983
1983.006	452	10.95	403	102	41.28	1.12	4.43	36.83	9.32	03.01.1983
1982.75	402	8.16	298	58	49.28	1.35	6.99	36.49	7.05	01.10.1982
1982.5	310	6.22	276	55	49.85	1.13	5.59	44.27	8.91	01.07.1982
1982.25	327	7.42	320	69	44.09	1.02	4.75	43.17	9.28	01.04.1982
1982	401	8.51	382	69	47.1	1.05	5.79	44.86	8.14	01.01.1982
1981.75	437	9.97	421	82	43.82	1.04	5.36	42.26	8.18	01.10.1981
1981.5	422	9.08	417	82	46.48	1.01	5.12	45.94	9.07	01.07.1981
1981.25	514	13.07	521	116	39.36	0.99	4.43	39.84	8.88	01.04.1981
1981	586	16.86	604	143	34.77	0.97	4.1	35.83	8.48	01.01.1981
1980.75	682	21.62	720	214	31.54	0.95	3.19	33.29	9.9	01.10.1980
1980.5	660	17.33	718	197	38.08	0.92	3.35	41.44	11.36	01.07.1980
1980.25	510	13.83	555	174	36.83	0.92	2.93	40.12	12.58	01.04.1980
1980	512	32.43	733	183	15.79	0.7	2.79	22.59	5.65	01.01.1980
1979.75	399	13.71	430	165	29.12	0.93	2.42	31.37	12.01	01.10.1979
1979.5	278	8.62	428	125	32.19	0.65	2.23	49.7	14.45	01.07.1979
1979.25	241	7.6	373	95	31.64	0.65	2.54	49.05	12.43	01.04.1979
1979.003	226	6	336	72	37.68	0.67	3.16	55.97	11.92	02.01.1979
1978.75	218	5.61	281	67	38.84	0.78	3.23	50.09	12.01	01.10.1978
1978.503	183	5.33	249	60	34.39	0.73	3.06	46.79	11.24	02.07.1978
1978.253	180	5.39	234	60	33.43	0.77	3.02	43.4	11.08	02.04.1978
1978.003	166	4.66	192	54	35.58	0.86	3.09	41.16	11.5	02.01.1978
1977.753	153	4.44	151	43	34.55	1.01	3.58	34.05	9.66	02.10.1977
1977.505	143	4.44	149	44	32.18	0.96	3.23	33.58	9.95	03.07.1977
1977.255	149	4.74	167	55	31.39	0.89	2.69	35.3	11.67	03.04.1977
1977.005	135	4.26	150	51	31.57	0.9	2.65	35.26	11.9	03.01.1977
1976.755	116	4.18	164	50	27.8	0.71	2.31	39.11	12.03	03.10.1976
1976.5	124	4.87	173	51	25.44	0.72	2.45	35.54	10.37	01.07.1976
1976.25	130	4.19	137	51	31.1	0.95	2.56	32.6	12.12	01.04.1976
1976.008	140	4.05	148	51	34.62	0.95	2.74	36.44	12.62	04.01.1976
1975.75	138	4.47	155	58	30.89	0.89	2.37	34.59	13.02	01.10.1975
1975.5	165	4.66	149	69	35.49	1.11	2.41	32	14.7	01.07.1975
1975.25	177	4.32	153	79	41.02	1.16	2.25	35.39	18.22	01.04.1975
1975.003	195	4.13	180	89	47.24	1.08	2.19	43.66	21.53	02.01.1975
1974.75	149	4	179	99	37.28	0.83	1.5	44.65	24.85	01.10.1974
1974.5	144	4.46	203	110	32.33	0.71	1.31	45.61	24.62	01.07.1974
1974.25	174	5.36	213	120	32.37	0.81	1.44	39.81	22.44	01.04.1974
1974.003	112	3.18	161	129	35.22	0.7	0.87	50.5	40.69	02.01.1974
1973.75	101	2.68	167	117	37.8	0.61	0.87	62.35	43.62	01.10.1973
1973.5	122	2.69	162	105	45.24	0.75	1.16	60.3	38.85	01.07.1973
1973.253	89	2.31	140	92	38.7	0.64	0.97	60.69	39.91	02.04.1973
1973.003	65	1.96	147	80	33.01	0.44	0.81	74.9	40.71	02.01.1973
1972.753	64	1.73	143	68	37.05	0.45	0.95	82.37	39.19	02.10.1972
1972.503	64	1.6	136	59	40.06	0.47	1.09	84.88	36.69	02.07.1972
1972.253	48	1.55	104	50	31.23	0.47	0.98	66.9	31.94	02.04.1972
1972.005	44	1.4	110	42	31.14	0.4	1.04	78.29	30	03.01.1972
1971.755	43	1.38	116	41	30.87	0.37	1.04	83.99	29.64	03.10.1971
1971.5	40	1.59	109	40	25.16	0.37	1.01	68.81	24.97	01.07.1971
1971.25	39	1.65	106	39	23.52	0.37	1.01	64.06	23.39	01.04.1971
1971.008	37	1.59	123	38	23.52	0.3	1	77.36	23.58	04.01.1971
1970.75	36	1.75	135	37	20.69	0.27	0.98	77.03	21.2	01.10.1970
1970.5	36	1.61	151	37	22.05	0.24	0.95	93.48	23.17	01.07.1970
1970.25	35	1.89	189	38	18.68	0.19	0.94	99.84	19.89	01.04.1970
1970.008	35	1.74	165	38	20.23	0.21	0.93	94.54	21.72	04.01.1970
1969.75	41	1.82	166	38	22.42	0.25	1.06	91.26	21.1	01.10.1969
1969.5	41	1.82	160	40	22.58	0.26	1.04	87.69	21.7	01.07.1969
1969.25	43	1.82	240	41	23.85	0.18	1.07	132.09	22.25	01.04.1969
1969.003	42	1.97	253	42	21.22	0.17	1	128.38	21.12	02.01.1969
1968.75	41	1.97	264	42	20.56	0.15	0.96	133.81	21.47	01.10.1968
1968.5	41	1.97	260	43	20.76	0.16	0.95	131.78	21.83	01.07.1968
1968.25	38	1.97	232	44	19.14	0.16	0.86	117.56	22.23	01.04.1968
1968.003	37	2.05	253	45	17.9	0.15	0.82	123.32	21.71	02.01.1968
1967.753	36	2.06	215	43	17.33	0.17	0.83	104.56	20.92	02.10.1967
1967.503	35	2.06	177	41	16.89	0.2	0.84	86.07	20.1	02.07.1967
1967.253	35	2.06	139	40	16.89	0.25	0.88	67.57	19.22	02.04.1967
1967.003	35	1.3	111	38	26.77	0.31	0.92	85.23	29.23	02.01.1967
1966.755	35	1.3	108	37	26.85	0.32	0.94	82.92	28.54	03.10.1966
1966.511	35	1.3	105	36	26.85	0.33	0.97	80.69	27.77	05.07.1966
1966.255	35	1.3	102	35	26.85	0.34	0.99	78.31	27	03.04.1966
1966.005	35	1.3	100	34	26.85	0.35	1.02	76.54	26.23	03.01.1966
1965.755	35	1.3	100	34	26.92	0.35	1.04	76.54	26	03.10.1965
1965.5	35	1.3	100	34	26.92	0.35	1.04	76.54	25.77	01.07.1965
1965.25	35	1.3	100	33	26.92	0.35	1.05	76.54	25.62	01.04.1965
1965.003	35	1.3	99	33	26.85	0.35	1.06	76.38	25.38	02.01.1965
1964.75	35	1.3	97	33	26.85	0.36	1.07	74.62	25.08	01.10.1964
1964.5	35	1.3	95	32	26.85	0.37	1.09	72.92	24.62	01.07.1964
1964.25	35	1.3	93	32	26.85	0.38	1.11	71.15	24.23	01.04.1964
1964.011	35	1.3	90	31	26.85	0.39	1.13	69.46	23.77	05.01.1964
1963.75	35	1.3	88	30	26.92	0.4	1.17	67.69	22.92	01.10.1963
1963.5	35	1.3	86	28	26.92	0.41	1.24	65.92	21.77	01.07.1963
1963.25	35	1.3	84	27	26.92	0.42	1.3	64.23	20.69	01.04.1963
1963.003	35	1.2	82	26	29.25	0.43	1.38	68.25	21.25	02.01.1963
1962.75	35	1.2	82	25	29.25	0.43	1.4	68.42	20.83	01.10.1962
1962.5	35	1.2	82	25	29.25	0.43	1.4	68.5	20.83	01.07.1962
1962.25	35	1.2	82	25	29.25	0.43	1.4	68.67	20.83	01.04.1962
1962.003	35	1.2	83	25	29.25	0.43	1.4	68.75	20.83	02.01.1962
1961.75	35	1.04	83	25	33.65	0.42	1.4	79.33	24.04	01.10.1961
1961.503	35	1.04	83	25	33.65	0.42	1.4	79.33	24.04	02.07.1961
1961.253	35	1.04	83	25	33.65	0.42	1.4	79.33	24.04	02.04.1961
1961.003	35	1	83	25	35.1	0.43	1.4	82.5	25	02.01.1961
1960.755	35	0.99	83	25	35.45	0.43	1.4	83.33	25.25	03.10.1960
1960.511	35	0.98	83	25	35.82	0.43	1.4	84.18	25.51	05.07.1960
1960.255	35	0.96	83	25	36.56	0.43	1.4	85.94	26.04	03.04.1960
1960.008	35	0.95	82	25	36.95	0.43	1.42	86.74	26	04.01.1960
1959.75	35	0.95	80	23	36.95	0.44	1.51	83.79	24.42	01.10.1959
1959.5	35	0.94	77	22	37.34	0.46	1.62	81.91	23.09	01.07.1959
1959.25	35	0.94	74	20	37.34	0.47	1.73	79.04	21.6	01.04.1959
1959.008	35	0.94	72	19	37.34	0.49	1.85	76.91	20.21	04.01.1959
1958.75	35	0.94	71	19	37.34	0.5	1.9	75.21	19.68	01.10.1958
1958.5	35	0.92	69	18	38.15	0.51	1.95	75.22	19.57	01.07.1958
1958.25	35	0.9	68	18	39	0.52	1.99	75.22	19.56	01.04.1958
1958.003	35	0.88	66	17	39.77	0.53	2.05	75.34	19.43	02.01.1958
1957.75	35	0.88	72	19	39.66	0.48	1.89	82.16	21.02	01.10.1957
1957.5	35	0.88	78	20	39.66	0.45	1.74	88.86	22.84	01.07.1957
1957.25	35	0.88	84	22	39.66	0.41	1.61	95.57	24.66	01.04.1957
1957.003	35	0.88	90	23	39.66	0.39	1.5	101.7	26.48	02.01.1957
1956.75	35	0.89	94	24	39.33	0.37	1.46	105.06	26.85	01.10.1956
1956.5	35	0.9	98	24	38.89	0.36	1.46	108.44	26.56	01.07.1956
1956.25	35	0.92	102	24	38.04	0.34	1.46	110.43	25.98	01.04.1956
1956.003	35	0.93	104	24	37.53	0.34	1.46	111.72	25.7	02.01.1956
1955.755	35	0.93	101	24	37.53	0.34	1.49	108.92	25.27	03.10.1955
1955.511	35	0.91	99	23	38.35	0.35	1.52	108.35	25.27	05.07.1955
1955.255	35	0.89	96	23	39.21	0.36	1.54	107.64	25.39	03.04.1955
1955.005	35	0.88	94	22	39.77	0.37	1.58	106.93	25.11	03.01.1955
1954.753	35	0.88	93	22	39.89	0.38	1.61	105.23	24.77	02.10.1954
1954.5	35	0.88	91	22	39.89	0.39	1.63	103.41	24.43	01.07.1954
1954.253	35	0.88	90	21	39.89	0.39	1.66	101.82	24.09	02.04.1954
1954.008	35	0.88	89	21	39.89	0.4	1.67	100.57	23.86	04.01.1954
1953.75	35	0.88	90	22	39.89	0.39	1.62	101.93	24.66	01.10.1953
1953.5	35	0.88	91	22	39.89	0.39	1.57	103.3	25.34	01.07.1953
1953.25	35	0.88	92	23	39.89	0.38	1.53	104.66	26.02	01.04.1953
1953.008	35	0.88	93	24	39.77	0.38	1.48	105.91	26.82	04.01.1953
1952.75	35	0.86	93	24	40.58	0.37	1.46	108.37	27.79	01.10.1952
1952.5	35	0.85	93	24	41.06	0.37	1.46	109.65	28.12	01.07.1952
1952.25	35	0.84	93	24	41.55	0.37	1.46	110.95	28.45	01.04.1952
1952.003	35	0.83	93	24	42.05	0.37	1.46	112.29	28.8	02.01.1952
1951.75	35	0.82	93	24	42.68	0.38	1.46	113.66	29.15	01.10.1951
1951.5	35	0.84	93	24	41.67	0.38	1.46	110.95	28.45	01.07.1951
1951.25	35	0.86	93	24	40.7	0.38	1.46	108.37	27.79	01.04.1951
1951.003	35	0.87	92	24	40.23	0.38	1.46	105.4	27.47	02.01.1951
1950.75	35	0.87	88	24	40.23	0.4	1.46	100.69	27.47	01.10.1950
1950.503	35	0.85	84	24	41.18	0.42	1.46	98.47	28.12	02.07.1950
1950.253	35	0.84	80	24	41.55	0.44	1.46	94.88	28.45	02.04.1950
1950.003	35	0.83	76	24	41.93	0.46	1.46	91.45	28.8	02.01.1950
1949.753	35	0.82	76	24	42.44	0.46	1.46	92.32	29.15	02.10.1949
1949.505	35	0.8	76	24	43.38	0.46	1.45	94.38	29.88	03.07.1949
1949.255	35	0.78	75	24	44.62	0.46	1.46	96.54	30.64	03.04.1949
1949.003	35	0.77	75	24	45.32	0.46	1.46	97.53	31.04	02.01.1949
1948.755	35	0.75	79	24	46.53	0.44	1.46	105.07	31.87	03.10.1948
1948.5	35	0.73	83	24	47.95	0.42	1.46	113.97	32.74	01.07.1948
1948.258	35	0.71	87	24	49.15	0.4	1.46	122.96	33.66	04.04.1948
1948.008	35	0.71	92	24	49.15	0.38	1.46	128.87	33.66	04.01.1948
1947.75	35	0.72	84	24	48.33	0.42	1.46	116.39	33.19	01.10.1947
1947.5	35	0.73	76	24	47.53	0.46	1.45	104.38	32.74	01.07.1947
1947.25	35	0.74	69	24	46.89	0.51	1.45	92.7	32.3	01.04.1947
1947.003	35	0.75	62	24	46.27	0.56	1.45	82.4	31.87	02.01.1947
1946.75	35	0.78	60	24	44.49	0.58	1.45	76.41	30.64	01.10.1946
1946.5	35	0.81	57	24	42.84	0.61	1.45	70.74	29.51	01.07.1946
1946.25	35	0.85	55	24	40.82	0.63	1.45	64.82	28.12	01.04.1946
1946.003	35	0.87	53	24	39.89	0.66	1.45	60.8	27.47	02.01.1946
1945.75	35	0.83	49	24	41.81	0.72	1.45	58.43	28.8	01.10.1945
1945.5	35	0.8	44	24	43.38	0.79	1.45	55.13	29.88	01.07.1945
1945.25	35	0.76	40	24	45.39	0.87	1.44	52.24	31.45	01.04.1945
1945.003	34	0.73	35	24	46.99	0.97	1.44	48.36	32.74	02.01.1945
1944.75	34	0.68	35	24	50.15	0.98	1.43	51.32	35.15	01.10.1944
1944.503	34	0.61	35	24	55.57	0.97	1.42	57.21	39.18	02.07.1944
1944.253	34	0.54	35	24	62.78	0.97	1.42	64.63	44.26	02.04.1944
1944.005	34	0.47	35	24	72.13	0.97	1.42	74.26	50.85	03.01.1944
1943.755	34	0.47	35	24	72.13	0.97	1.42	74.26	50.85	03.10.1943
1943.5	34	0.47	35	24	72.13	0.97	1.42	74.26	50.85	01.07.1943
1943.258	34	0.47	35	24	72.13	0.97	1.42	74.26	50.85	04.04.1943
1943.005	34	0.47	35	24	72.13	0.97	1.42	74.26	50.85	03.01.1943
1942.75	34	0.47	35	24	72.13	0.97	1.42	74.68	50.85	01.10.1942
1942.5	34	0.47	35	24	72.13	0.96	1.42	75.32	50.85	01.07.1942
1942.25	34	0.47	36	24	72.13	0.95	1.42	75.74	50.85	01.04.1942
1942	34	0.47	36	24	72.13	0.95	1.42	76.17	50.85	01.01.1942
1941.75	34	0.45	36	24	75.33	0.95	1.42	79.56	53.11	01.10.1941
1941.5	34	0.42	36	24	80.48	0.94	1.41	85.24	56.9	01.07.1941
1941.25	33	0.4	36	24	83.5	0.93	1.4	89.5	59.75	01.04.1941
1941	33	0.37	36	24	89.19	0.92	1.38	96.76	64.59	01.01.1941
1940.75	33	0.35	36	24	93.14	0.91	1.36	102.29	68.29	01.10.1940
1940.5	32	0.35	36	24	92	0.9	1.35	102.57	68.29	01.07.1940
1940.25	33	0.35	36	24	93.43	0.91	1.37	102.57	68.29	01.04.1940
1940	33	0.35	36	24	94.86	0.92	1.39	102.57	68	01.01.1940
1939.75	34	0.35	36	24	96.29	0.94	1.43	102.57	67.43	01.10.1939
